Date,Stock,Qty,Side,Type,Price,Reason
2019-08-21T18:02:14Z,NTB,15,sell,market,27.71,Negative After Projection
2019-08-21T18:02:14Z,NTB,15,sell,market,27.71,Projected To Lose Half Of Gain
2019-08-21T18:02:18Z,CALM,15,sell,stop,39.463,Initial Stop Loss
2019-08-21T18:02:29Z,PACB,76,Buy,Limit,5.78,Rebalance Strong Performers
2019-08-21T18:02:29Z,TXT,9,Buy,Limit,45.15,Rebalance Strong Performers
2019-08-22T11:42:59Z,NWS,30,Buy,Limit,14.46,Probability
2019-08-22T11:43:21Z,VST,22,sell,stop,22.9045,Stop Loss Update
2019-08-22T11:43:22Z,PACB,40,sell,stop,5.51,Initial Stop Loss
2019-08-22T11:43:23Z,NTB,15,sell,market,27.53,Negative After Projection
2019-08-22T11:43:23Z,NTB,15,sell,market,27.53,Projected To Lose Half Of Gain
2019-08-22T11:43:36Z,GWR,4,sell,stop,109.5191805,Stop Loss Update
2019-08-22T11:43:37Z,CALM,15,sell,stop,39.56345184,Initial Stop Loss
2019-08-22T11:43:47Z,PACB,76,Buy,Limit,5.79,Rebalance Strong Performers
2019-08-22T11:43:48Z,TXT,9,Buy,Limit,45.08,Rebalance Strong Performers
2019-08-22T14:59:46Z,NWS,345,Buy,Limit,14.46,Probability
2019-08-22T17:26:28Z,GL,57,Buy,Limit,87.709999,Probability
2019-08-22T17:26:29Z,NVR,1,Buy,Limit,3609.23999,Probability
2019-08-22T17:26:29Z,MDR,1205,Buy,Limit,4.15,Probability
2019-08-22T17:26:30Z,QEP,1256,Buy,Limit,3.98,Probability
2019-08-22T17:26:31Z,BKNG,2,Buy,Limit,1955.75,Probability
2019-08-22T17:26:32Z,WRLD,35,Buy,Limit,139.320007,Probability
2019-08-22T17:26:33Z,GVA,175,Buy,Limit,28.5,Probability
2019-08-22T17:26:34Z,INSM,303,Buy,Limit,16.5,Probability
2019-08-22T17:26:35Z,MMSI,144,Buy,Limit,34.619999,Probability
2019-08-22T17:26:36Z,OII,376,Buy,Limit,13.28,Probability
2019-08-22T17:26:36Z,IRBT,75,Buy,Limit,66.379997,Probability
2019-08-22T17:26:37Z,DAN,391,Buy,Limit,12.79,Probability
2019-08-22T17:26:38Z,USM,140,Buy,Limit,35.5,Probability
2019-08-22T17:26:39Z,SSYS,218,Buy,Limit,22.889999,Probability
2019-08-22T17:26:40Z,PS,311,Buy,Limit,16.030001,Probability
2019-08-22T17:26:40Z,NSP,51,Buy,Limit,97.610001,Probability
2019-08-22T17:26:41Z,MTD,7,Buy,Limit,669.580017,Probability
2019-08-22T17:26:42Z,GLUU,1094,Buy,Limit,4.57,Probability
2019-08-22T17:26:43Z,OI,484,Buy,Limit,10.33,Probability
2019-08-22T17:26:44Z,BERY,77,Buy,Limit,39.91,Probability
2019-08-22T17:26:44Z,CCJ,1,Buy,Limit,8.98,Probability
2019-08-22T17:26:57Z,NWS,345,sell,stop,13.76804188,Initial Stop Loss
2019-08-22T17:27:08Z,NWS,34,Buy,Limit,14.44,Rebalance Strong Performers
2019-08-22T18:02:33Z,QEP,1256,sell,stop,3.7715,Initial Stop Loss
2019-08-22T18:02:34Z,PS,311,sell,stop,15.1525,Initial Stop Loss
2019-08-22T18:02:35Z,OI,484,sell,stop,9.8325,Initial Stop Loss
2019-08-23T13:24:46Z,VST,206,Buy,Limit,24.139999,Probability
2019-08-23T13:24:46Z,AAWW,187,Buy,Limit,26.629999,Probability
2019-08-23T13:24:53Z,BERY,121,Buy,Limit,41.009998,Probability
2019-08-23T13:24:54Z,USM,140,Buy,Limit,35.540001,Probability
2019-08-23T13:24:55Z,GIII,233,Buy,Limit,21.33,Probability
2019-08-23T13:25:05Z,ENLC,633,Buy,Limit,7.87,Probability
2019-08-23T13:25:06Z,SAVE,59,Buy,Limit,38.799999,Probability
2019-08-23T13:25:24Z,WRLD,35,sell,stop,132.316,Initial Stop Loss
2019-08-23T13:25:39Z,PS,311,sell,stop,15.2,Stop Loss Update
2019-08-23T13:25:40Z,OII,376,sell,stop,12.616,Initial Stop Loss
2019-08-23T13:25:58Z,OI,484,sell,stop,9.842,Stop Loss Update
2019-08-23T13:26:12Z,NWS,345,sell,stop,13.80068174,Stop Loss Update
2019-08-23T13:26:16Z,NSP,51,sell,stop,91.0005,Initial Stop Loss
2019-08-23T13:26:20Z,MTD,7,sell,stop,634.4575,Initial Stop Loss
2019-08-23T13:26:24Z,MMSI,144,sell,stop,32.908,Initial Stop Loss
2019-08-23T13:26:25Z,IRBT,75,sell,stop,62.548,Initial Stop Loss
2019-08-23T13:26:32Z,INSM,303,sell,stop,15.523,Initial Stop Loss
2019-08-23T13:26:36Z,GVA,175,sell,stop,27.075,Initial Stop Loss
2019-08-23T13:26:41Z,GLUU,1094,sell,stop,4.237,Initial Stop Loss
2019-08-23T13:26:42Z,CCJ,1,sell,stop,8.36,Initial Stop Loss
2019-08-23T13:26:49Z,BKNG,2,sell,stop,1867.690142,Initial Stop Loss
2019-08-23T13:27:03Z,GLUU,1,Buy,Limit,4.5,Rebalance Strong Performers
2019-08-23T18:01:59Z,GL,54,Buy,Limit,87.709999,Probability
2019-08-23T18:01:59Z,AMZN,2,Buy,Limit,1823.540039,Probability
2019-08-23T18:02:00Z,WLL,550,Buy,Limit,8.71,Probability
2019-08-23T18:02:00Z,AZO,4,Buy,Limit,1087.969971,Probability
2019-08-23T18:02:00Z,MKL,4,Buy,Limit,1137.329956,Probability
2019-08-23T18:02:00Z,CLB,122,Buy,Limit,39.150002,Probability
2019-08-23T18:02:01Z,NFLX,16,Buy,Limit,297.809998,Probability
2019-08-23T18:02:01Z,XOM,7,Buy,Limit,69.720001,Probability
2019-08-23T18:02:01Z,CTB,1,Buy,Limit,24.07,Probability
2019-08-23T18:02:02Z,TILE,1,Buy,Limit,10.93,Probability
2019-08-23T18:02:14Z,VST,206,sell,stop,23.01967262,Initial Stop Loss
2019-08-23T18:02:15Z,USM,140,sell,stop,33.763,Initial Stop Loss
2019-08-23T18:02:16Z,SAVE,59,sell,stop,36.8505,Initial Stop Loss
2019-08-23T18:02:29Z,INSM,303,sell,market,16.2,Negative After Projection
2019-08-23T18:02:40Z,GVA,175,sell,market,27.2901,Negative After Projection
2019-08-23T18:02:51Z,GVA,175,sell,market,27.2901,Projected To Lose Half Of Gain
2019-08-23T18:02:52Z,GLUU,1,sell,stop,4.275,Initial Stop Loss
2019-08-23T18:02:53Z,GIII,233,sell,stop,19.7885,Initial Stop Loss
2019-08-23T18:02:54Z,ENLC,633,sell,stop,7.4575,Initial Stop Loss
2019-08-23T18:03:06Z,BKNG,2,sell,market,1907.15,Negative After Projection
2019-08-23T18:03:06Z,BERY,121,sell,stop,38.9215,Initial Stop Loss
2019-08-23T18:03:07Z,AAWW,187,sell,stop,25.0325,Initial Stop Loss
2019-08-26T11:53:15Z,NVR,1,Buy,Limit,3546.22998,Probability
2019-08-26T11:53:16Z,BKNG,2,Buy,Limit,1898.670044,Probability
2019-08-26T11:53:16Z,AMZN,2,Buy,Limit,1749.619995,Probability
2019-08-26T11:53:16Z,MDR,1118,Buy,Limit,4.47,Probability
2019-08-26T11:53:16Z,WLL,711,Buy,Limit,7.03,Probability
2019-08-26T11:53:16Z,VST,208,Buy,Limit,23.98,Probability
2019-08-26T11:53:17Z,FLR,292,Buy,Limit,17.07,Probability
2019-08-26T11:53:17Z,AZO,4,Buy,Limit,1065.280029,Probability
2019-08-26T11:53:17Z,PS,321,Buy,Limit,15.55,Probability
2019-08-26T11:53:17Z,DXC,148,Buy,Limit,33.59,Probability
2019-08-26T11:53:17Z,ATRI,6,Buy,Limit,759.210022,Probability
2019-08-26T11:53:18Z,NFLX,17,Buy,Limit,291.440002,Probability
2019-08-26T11:53:18Z,OII,398,Buy,Limit,12.55,Probability
2019-08-26T11:53:18Z,GDOT,168,Buy,Limit,29.68,Probability
2019-08-26T11:53:18Z,TPC,499,Buy,Limit,10.01,Probability
2019-08-26T11:53:18Z,PBF,229,Buy,Limit,21.75,Probability
2019-08-26T11:53:19Z,SXC,816,Buy,Limit,6.12,Probability
2019-08-26T11:53:19Z,UHAL,14,Buy,Limit,340.350006,Probability
2019-08-26T11:53:19Z,BERY,124,Buy,Limit,40.009998,Probability
2019-08-26T11:53:19Z,OI,512,Buy,Limit,9.76,Probability
2019-08-26T11:53:19Z,SSYS,221,Buy,Limit,22.620001,Probability
2019-08-26T11:53:19Z,AXL,119,Buy,Limit,6.55,Probability
2019-08-26T18:02:55Z,EFC,1,Buy,Limit,17.49,Probability
2019-08-26T18:03:07Z,WLL,711,sell,stop,6.6785,Initial Stop Loss
2019-08-26T18:03:07Z,VST,208,sell,stop,23.06755314,Initial Stop Loss
2019-08-26T18:03:08Z,UHAL,14,sell,stop,324.1800775,Initial Stop Loss
2019-08-26T18:03:09Z,TPC,499,sell,stop,9.5095,Initial Stop Loss
2019-08-26T18:03:10Z,SSYS,221,sell,stop,21.4795,Initial Stop Loss
2019-08-26T18:03:11Z,PS,321,sell,stop,14.763,Initial Stop Loss
2019-08-26T18:03:12Z,OII,398,sell,stop,11.913,Initial Stop Loss
2019-08-26T18:03:13Z,OI,512,sell,stop,9.37175,Initial Stop Loss
2019-08-26T18:03:14Z,FLR,292,sell,stop,16.2165,Initial Stop Loss
2019-08-26T18:03:14Z,DXC,148,sell,stop,31.901,Initial Stop Loss
2019-08-26T18:03:15Z,BERY,124,sell,stop,38,Initial Stop Loss
2019-08-26T18:03:16Z,AZO,4,sell,stop,1021.850486,Initial Stop Loss
2019-08-26T18:03:17Z,AXL,119,sell,stop,6.2225,Initial Stop Loss
2019-08-26T18:03:18Z,ATRI,6,sell,stop,721.0215,Initial Stop Loss
2019-08-26T18:03:19Z,AMZN,2,sell,stop,1682.003169,Initial Stop Loss
2019-08-27T11:55:11Z,BKNG,2,Buy,Limit,1916.810059,Probability
2019-08-27T11:55:11Z,IFS,129,Buy,Limit,38.580002,Probability
2019-08-27T11:55:11Z,MKL,4,Buy,Limit,1136.410034,Probability
2019-08-27T11:55:11Z,GDOT,161,Buy,Limit,30.91,Probability
2019-08-27T11:55:11Z,AAWW,200,Buy,Limit,24.969999,Probability
2019-08-27T11:55:12Z,BLK,12,Buy,Limit,405.470001,Probability
2019-08-27T11:55:12Z,IDCC,84,Buy,Limit,48.259998,Probability
2019-08-27T11:55:12Z,BEN,1,Buy,Limit,25.93,Probability
2019-08-27T11:55:34Z,VST,208,sell,stop,23.2005852,Stop Loss Update
2019-08-27T11:55:46Z,TPC,499,sell,stop,9.595,Stop Loss Update
2019-08-27T11:55:58Z,OI,512,sell,stop,9.4715,Stop Loss Update
2019-08-27T11:56:10Z,AZO,4,sell,stop,1022.489734,Stop Loss Update
2019-08-27T11:56:22Z,AMZN,2,sell,stop,1696.204372,Stop Loss Update
2019-08-27T18:02:54Z,MDR,3,Buy,Limit,4.75,Probability
2019-08-27T18:03:06Z,VST,208,sell,stop,22.9755852,Initial Stop Loss
2019-08-27T18:03:18Z,UHAL,14,sell,stop,327.0065,Stop Loss Update
2019-08-27T18:03:19Z,TPC,499,sell,stop,9.5095,Initial Stop Loss
2019-08-27T18:03:22Z,OI,512,sell,stop,9.405,Initial Stop Loss
2019-08-27T18:03:23Z,MKL,4,sell,stop,1087.28706,Initial Stop Loss
2019-08-27T18:03:23Z,IDCC,84,sell,stop,45.828,Initial Stop Loss
2019-08-27T18:03:24Z,GDOT,161,sell,stop,29.3645,Initial Stop Loss
2019-08-27T18:03:26Z,BLK,12,sell,stop,388.3979522,Initial Stop Loss
2019-08-27T18:03:27Z,BKNG,2,sell,stop,1836.399463,Initial Stop Loss
2019-08-27T18:03:28Z,BEN,1,sell,stop,24.624,Initial Stop Loss
2019-08-27T18:03:29Z,AZO,4,sell,stop,1019.949734,Initial Stop Loss
2019-08-27T18:03:40Z,ATRI,6,sell,stop,729.6,Stop Loss Update
2019-08-27T18:03:41Z,AMZN,2,sell,stop,1679.945972,Initial Stop Loss
2019-08-27T18:03:42Z,AAWW,200,sell,stop,23.693,Initial Stop Loss
2019-08-28T18:03:05Z,ALGN,28,Buy,Limit,173.800003,Probability
2019-08-28T18:03:05Z,ABMD,25,Buy,Limit,190.059998,Probability
2019-08-28T18:03:06Z,NKTR,291,Buy,Limit,16.91,Probability
2019-08-28T18:03:06Z,RUBY,329,Buy,Limit,9.32,Probability
2019-08-28T18:03:28Z,WLL,711,sell,stop,6.8001,Stop Loss Update
2019-08-28T18:03:39Z,UHAL,14,sell,stop,330.1781785,Stop Loss Update
2019-08-28T18:03:50Z,SSYS,221,sell,stop,21.546,Stop Loss Update
2019-08-28T18:04:02Z,PS,321,sell,market,15.28,Negative After Projection
2019-08-28T18:04:12Z,PS,321,sell,market,15.28,Projected To Lose Half Of Gain
2019-08-28T18:04:23Z,OII,398,sell,stop,12.236,Stop Loss Update
2019-08-28T18:04:35Z,OI,512,sell,stop,9.47625,Stop Loss Update
2019-08-28T18:04:35Z,NVR,1,sell,stop,3410.387733,Initial Stop Loss
2019-08-28T18:04:37Z,MDR,3,sell,stop,4.4745,Initial Stop Loss
2019-08-28T18:04:48Z,GDOT,161,sell,stop,29.4785,Stop Loss Update
2019-08-28T18:04:59Z,FLR,292,sell,market,16.975,Negative After Projection
2019-08-28T18:05:10Z,DXC,148,sell,market,31.8801,Negative After Projection
2019-08-28T18:05:21Z,DXC,148,sell,market,31.8801,Projected To Lose Half Of Gain
2019-08-28T18:05:32Z,BLK,12,sell,stop,393.623815,Stop Loss Update
2019-08-28T18:05:43Z,BKNG,2,sell,stop,1858.923774,Stop Loss Update
2019-08-28T18:05:56Z,AMZN,2,sell,stop,1688.844707,Stop Loss Update
2019-08-28T18:06:07Z,AAWW,200,sell,stop,24.4625,Stop Loss Update
2019-08-29T11:55:50Z,ABMD,25,Buy,Limit,191.199997,Probability
2019-08-29T11:55:50Z,GVA,180,Buy,Limit,27.379999,Probability
2019-08-29T11:55:51Z,RUBY,519,Buy,Limit,9.5,Probability
2019-08-29T11:55:51Z,CCJ,576,Buy,Limit,8.56,Probability
2019-08-29T11:55:51Z,SXC,801,Buy,Limit,6.16,Probability
2019-08-29T11:55:51Z,TROX,707,Buy,Limit,6.97,Probability
2019-08-29T11:55:51Z,LH,16,Buy,Limit,164.220001,Probability
2019-08-29T11:55:52Z,TECK,7,Buy,Limit,16.6,Probability
2019-08-29T11:55:52Z,FOE,1,Buy,Limit,10.05,Probability
2019-08-29T11:56:14Z,WLL,711,sell,market,7,Negative After Projection
2019-08-29T11:56:25Z,VST,208,sell,stop,23.00514758,Stop Loss Update
2019-08-29T11:56:36Z,UHAL,14,sell,stop,334.0697375,Stop Loss Update
2019-08-29T11:56:47Z,SSYS,221,sell,stop,21.5935,Stop Loss Update
2019-08-29T11:56:59Z,NVR,1,sell,stop,3428.082184,Stop Loss Update
2019-08-29T11:57:11Z,BLK,12,sell,stop,394.8285445,Stop Loss Update
2019-08-29T11:57:22Z,BKNG,2,sell,stop,1861.525647,Stop Loss Update
2019-08-29T11:57:22Z,BERY,124,sell,market,38.9,Negative After Projection
2019-08-29T11:57:22Z,BERY,124,sell,market,38.9,Projected To Lose Half Of Gain
2019-08-29T11:57:33Z,BEN,1,sell,stop,24.7,Stop Loss Update
2019-08-29T11:57:34Z,AXL,119,sell,market,6.26,Negative After Projection
2019-08-29T11:57:34Z,AXL,119,sell,market,6.26,Projected To Lose Half Of Gain
2019-08-29T11:57:45Z,AMZN,2,sell,stop,1692.628273,Stop Loss Update
2019-08-29T18:02:59Z,ABMD,24,Buy,Limit,191.199997,Probability
2019-08-29T18:03:00Z,RUBY,2,Buy,Limit,9.5,Probability
2019-08-29T18:03:12Z,WLL,711,sell,stop,6.7735,Initial Stop Loss
2019-08-29T18:03:13Z,VST,208,sell,stop,23.22514758,Initial Stop Loss
2019-08-29T18:03:13Z,UHAL,14,sell,stop,331.7597375,Initial Stop Loss
2019-08-29T18:03:14Z,SSYS,221,sell,stop,22.2395,Initial Stop Loss
2019-08-29T18:03:25Z,OII,398,sell,stop,12.445,Stop Loss Update
2019-08-29T18:03:37Z,OI,512,sell,stop,9.49525,Stop Loss Update
2019-08-29T18:03:37Z,NVR,1,sell,stop,3466.452184,Initial Stop Loss
2019-08-29T18:03:48Z,MKL,4,sell,stop,1100.133986,Stop Loss Update
2019-08-29T18:03:59Z,GDOT,161,sell,market,30.49,Negative After Projection
2019-08-29T18:04:00Z,BLK,12,sell,stop,404.6585445,Initial Stop Loss
2019-08-29T18:04:01Z,BKNG,2,sell,stop,1882.415647,Initial Stop Loss
2019-08-29T18:04:02Z,BERY,124,sell,market,39.16,Negative After Projection
2019-08-29T18:04:03Z,BEN,1,sell,stop,25.194,Initial Stop Loss
2019-08-29T18:04:03Z,AXL,119,sell,market,6.38,Negative After Projection
2019-08-29T18:04:04Z,AXL,119,sell,market,6.38,Projected To Lose Half Of Gain
2019-08-29T18:04:05Z,AMZN,2,sell,stop,1718.628273,Initial Stop Loss
2019-08-29T18:04:15Z,BEN,183,Buy,Limit,26.52,Rebalance Strong Performers
2019-08-30T11:57:54Z,GOOGL,4,Buy,Limit,1194.23999,Probability
2019-08-30T11:57:54Z,COMM,447,Buy,Limit,10.87,Probability
2019-08-30T11:57:55Z,SSNC,105,Buy,Limit,46.220001,Probability
2019-08-30T11:57:55Z,NSP,49,Buy,Limit,98.190002,Probability
2019-08-30T11:57:55Z,TECK,288,Buy,Limit,16.84,Probability
2019-08-30T11:57:55Z,MIDD,44,Buy,Limit,110.110001,Probability
2019-08-30T11:57:55Z,SXC,771,Buy,Limit,6.3,Probability
2019-08-30T11:57:56Z,VRTU,133,Buy,Limit,36.369999,Probability
2019-08-30T11:57:56Z,AA,113,Buy,Limit,17.799999,Probability
2019-08-30T11:58:18Z,WLL,711,sell,stop,6.821,Stop Loss Update
2019-08-30T11:58:29Z,VST,208,sell,stop,23.37120847,Stop Loss Update
2019-08-30T11:58:29Z,RUBY,521,sell,stop,8.93,Initial Stop Loss
2019-08-30T11:58:40Z,OII,398,sell,stop,12.5305,Stop Loss Update
2019-08-30T11:58:44Z,BERY,124,sell,market,39.13,Negative After Projection
2019-08-30T11:58:44Z,BERY,124,sell,market,39.13,Projected To Lose Half Of Gain
2019-08-30T11:58:45Z,AXL,119,sell,market,6.375,Negative After Projection
2019-08-30T11:58:45Z,AXL,119,sell,market,6.375,Projected To Lose Half Of Gain
2019-08-30T18:03:12Z,WLL,711,sell,market,6.8,Negative After Projection
2019-08-30T18:03:12Z,WLL,711,sell,market,6.8,Projected To Lose Half Of Gain
2019-08-30T18:03:13Z,VST,208,sell,stop,23.92120847,Initial Stop Loss
2019-08-30T18:03:14Z,VRTU,133,sell,stop,34.5135,Initial Stop Loss
2019-08-30T18:03:15Z,TECK,288,sell,stop,16.18325,Initial Stop Loss
2019-08-30T18:03:16Z,SXC,771,sell,stop,5.985,Initial Stop Loss
2019-08-30T18:03:17Z,OII,398,sell,stop,12.2645,Initial Stop Loss
2019-08-30T18:03:28Z,OI,512,sell,stop,9.633,Stop Loss Update
2019-08-30T18:03:30Z,GOOGL,4,sell,stop,1144.977619,Initial Stop Loss
2019-08-30T18:03:31Z,COMM,447,sell,stop,10.3265,Initial Stop Loss
2019-08-30T18:03:42Z,BLK,12,sell,stop,405.5900784,Stop Loss Update
2019-08-30T18:03:53Z,BKNG,2,sell,stop,1884.468099,Stop Loss Update
2019-08-30T18:03:54Z,BERY,124,sell,market,39.14,Negative After Projection
2019-08-30T18:03:55Z,AXL,119,sell,market,6.38,Negative After Projection
2019-08-30T18:03:55Z,AXL,119,sell,market,6.38,Projected To Lose Half Of Gain
2019-08-30T18:03:56Z,AA,113,sell,stop,16.9575,Initial Stop Loss
2019-08-30T18:04:07Z,AA,271,Buy,Limit,17.83,Rebalance Strong Performers
2019-09-03T18:02:46Z,CXO,65,Buy,Limit,72.669998,Probability
2019-09-03T18:02:46Z,ABMD,24,Buy,Limit,192.009995,Probability
2019-09-03T18:02:47Z,PBF,197,Buy,Limit,24,Probability
2019-09-03T18:02:47Z,CLB,117,Buy,Limit,40.330002,Probability
2019-09-03T18:02:47Z,LH,28,Buy,Limit,167.850006,Probability
2019-09-03T18:02:47Z,EMR,80,Buy,Limit,59.139999,Probability
2019-09-03T18:02:47Z,SAVE,84,Buy,Limit,37.810001,Probability
2019-09-03T18:03:09Z,VST,208,sell,stop,23.98120847,Stop Loss Update
2019-09-03T18:03:21Z,OI,512,sell,market,9.73,Negative After Projection
2019-09-03T18:03:22Z,MIDD,44,sell,stop,104.6045,Initial Stop Loss
2019-09-03T18:03:24Z,BERY,124,sell,market,38.3,Negative After Projection
2019-09-03T18:03:24Z,BERY,124,sell,market,38.3,Projected To Lose Half Of Gain
2019-09-03T18:03:26Z,AXL,119,sell,market,5.985,Negative After Projection
2019-09-03T18:03:26Z,AXL,119,sell,market,5.985,Projected To Lose Half Of Gain
2019-09-04T11:52:18Z,CENTA,197,Buy,Limit,23.959999,Probability
2019-09-04T11:52:18Z,LFUS,6,Buy,Limit,155.979996,Probability
2019-09-04T11:52:18Z,CTB,2,Buy,Limit,22.690001,Probability
2019-09-04T11:52:40Z,VST,208,sell,stop,24.07261342,Stop Loss Update
2019-09-04T11:52:51Z,VRTU,133,sell,market,36.13,Negative After Projection
2019-09-04T11:53:02Z,TECK,288,sell,market,16.83,Negative After Projection
2019-09-04T11:53:03Z,SAVE,84,sell,stop,34.314,Initial Stop Loss
2019-09-04T11:53:03Z,PBF,197,sell,stop,22.3535,Initial Stop Loss
2019-09-04T11:53:14Z,MKL,4,sell,stop,1106.211394,Stop Loss Update
2019-09-04T11:53:25Z,MIDD,44,sell,market,108.41,Negative After Projection
2019-09-04T11:53:26Z,LH,28,sell,stop,161.0525645,Initial Stop Loss
2019-09-04T11:53:37Z,GOOGL,4,sell,market,1169.55,Negative After Projection
2019-09-04T11:53:47Z,GOOGL,4,sell,market,1169.55,Projected To Lose Half Of Gain
2019-09-04T11:53:48Z,EMR,80,sell,stop,55.62333975,Initial Stop Loss
2019-09-04T11:53:49Z,CXO,65,sell,stop,66.7755,Initial Stop Loss
2019-09-04T11:53:49Z,CLB,117,sell,stop,38.076,Initial Stop Loss
2019-09-04T11:53:51Z,BERY,124,sell,market,38.25,Negative After Projection
2019-09-04T11:53:51Z,BERY,124,sell,market,38.25,Projected To Lose Half Of Gain
2019-09-04T11:54:02Z,BEN,184,sell,market,26.02,Negative After Projection
2019-09-04T11:54:12Z,BEN,184,sell,market,26.02,Projected To Lose Half Of Gain
2019-09-04T11:54:13Z,AXL,119,sell,market,6.01,Negative After Projection
2019-09-04T11:54:13Z,AXL,119,sell,market,6.01,Projected To Lose Half Of Gain
2019-09-04T11:54:24Z,AMZN,2,sell,stop,1718.789659,Stop Loss Update
2019-09-04T11:54:25Z,ABMD,24,sell,stop,174.5625,Initial Stop Loss
2019-09-04T18:02:53Z,VST,208,sell,stop,24.14261342,Initial Stop Loss
2019-09-04T18:02:54Z,VRTU,133,sell,stop,35.538645,Initial Stop Loss
2019-09-04T18:02:55Z,TECK,288,sell,stop,16.24975,Initial Stop Loss
2019-09-04T18:03:06Z,PBF,197,sell,stop,22.5625,Stop Loss Update
2019-09-04T18:03:07Z,MKL,4,sell,stop,1107.039994,Initial Stop Loss
2019-09-04T18:03:08Z,MIDD,44,sell,stop,104.9845,Initial Stop Loss
2019-09-04T18:03:09Z,GOOGL,4,sell,market,1176.825,Negative After Projection
2019-09-04T18:03:20Z,EMR,80,sell,stop,56.75833975,Stop Loss Update
2019-09-04T18:03:32Z,CXO,65,sell,stop,69.1125,Stop Loss Update
2019-09-04T18:03:43Z,CLB,117,sell,stop,40.147,Stop Loss Update
2019-09-04T18:03:44Z,BERY,124,sell,market,38.51,Negative After Projection
2019-09-04T18:03:45Z,BERY,124,sell,market,38.51,Projected To Lose Half Of Gain
2019-09-04T18:03:45Z,BEN,184,sell,market,26.1229,Negative After Projection
2019-09-04T18:03:46Z,AXL,119,sell,market,6.29,Negative After Projection
2019-09-04T18:03:46Z,AXL,119,sell,market,6.29,Projected To Lose Half Of Gain
2019-09-04T18:03:47Z,AMZN,2,sell,stop,1732.279659,Initial Stop Loss
2019-09-04T18:03:58Z,AA,384,sell,stop,17.423,Stop Loss Update
2019-09-04T18:04:09Z,CXO,66,Buy,Limit,72.74,Rebalance Strong Performers
2019-09-04T18:04:09Z,PBF,199,Buy,Limit,23.73,Rebalance Strong Performers
2019-09-05T12:27:09Z,CENTA,198,Buy,Limit,24.33,Probability
2019-09-05T12:27:09Z,LFUS,5,Buy,Limit,159.440002,Probability
2019-09-05T12:27:10Z,IRBT,1,Buy,Limit,60.23,Probability
2019-09-05T12:27:10Z,GPK,2,Buy,Limit,13.66,Probability
2019-09-05T12:27:32Z,VST,208,sell,stop,24.23099832,Stop Loss Update
2019-09-05T12:27:43Z,VRTU,133,sell,stop,35.758,Stop Loss Update
2019-09-05T12:27:54Z,TECK,288,sell,stop,16.3685,Stop Loss Update
2019-09-05T12:28:05Z,MKL,4,sell,stop,1111.934862,Stop Loss Update
2019-09-05T12:28:16Z,MIDD,44,sell,stop,105.0415,Stop Loss Update
2019-09-05T12:28:27Z,LH,28,sell,stop,161.6602379,Stop Loss Update
2019-09-05T12:28:38Z,EMR,80,sell,stop,56.81095862,Stop Loss Update
2019-09-05T12:28:49Z,CXO,131,sell,stop,69.293,Stop Loss Update
2019-09-05T12:28:51Z,BERY,124,sell,market,38.37,Negative After Projection
2019-09-05T12:28:51Z,BERY,124,sell,market,38.37,Projected To Lose Half Of Gain
2019-09-05T12:28:52Z,AXL,119,sell,market,6.31,Negative After Projection
2019-09-05T12:28:52Z,AXL,119,sell,market,6.31,Projected To Lose Half Of Gain
2019-09-05T18:02:57Z,VST,208,sell,stop,24.50599832,Initial Stop Loss
2019-09-05T18:02:58Z,VRTU,133,sell,stop,36.49425,Initial Stop Loss
2019-09-05T18:02:59Z,TECK,288,sell,stop,16.796,Initial Stop Loss
2019-09-05T18:03:10Z,SAVE,84,sell,stop,35.549,Stop Loss Update
2019-09-05T18:03:21Z,PBF,396,sell,stop,23.009,Stop Loss Update
2019-09-05T18:03:21Z,MKL,4,sell,stop,1103.564862,Initial Stop Loss
2019-09-05T18:03:23Z,MIDD,44,sell,stop,106.951,Initial Stop Loss
2019-09-05T18:03:24Z,LH,28,sell,stop,163.3852379,Initial Stop Loss
2019-09-05T18:03:24Z,EMR,80,sell,stop,58.99095862,Initial Stop Loss
2019-09-05T18:03:25Z,CXO,131,sell,stop,67.94813359,Initial Stop Loss
2019-09-05T18:03:36Z,CLB,117,sell,stop,41.306,Stop Loss Update
2019-09-05T18:03:47Z,BLK,12,sell,stop,408.1424261,Stop Loss Update
2019-09-05T18:03:58Z,BKNG,2,sell,stop,1925.658637,Stop Loss Update
2019-09-05T18:03:59Z,BERY,124,sell,market,38.89,Negative After Projection
2019-09-05T18:03:59Z,BERY,124,sell,market,38.89,Projected To Lose Half Of Gain
2019-09-05T18:04:00Z,AXL,119,sell,stop,6.85425,Initial Stop Loss
2019-09-05T18:04:11Z,AMZN,2,sell,stop,1767.089678,Stop Loss Update
2019-09-05T18:04:22Z,ABMD,24,sell,stop,180.12,Stop Loss Update
2019-09-05T18:04:33Z,AA,384,sell,stop,18.47275,Stop Loss Update
2019-09-06T12:07:38Z,IRBT,78,Buy,Limit,62.950001,Probability
2019-09-06T12:07:38Z,CTB,32,Buy,Limit,24.33,Probability
2019-09-06T12:07:38Z,GPK,1,Buy,Limit,13.8,Probability
2019-09-06T12:08:00Z,VST,208,sell,stop,24.6787843,Stop Loss Update
2019-09-06T12:08:11Z,VRTU,133,sell,stop,36.727,Stop Loss Update
2019-09-06T12:08:22Z,TECK,288,sell,stop,16.8245,Stop Loss Update
